gene	nsite	pp_m2a	pp_siteom	pp_mutsel	pp_mutselfix	npos_m2a	npos_siteom	posw_m2a	posfrac_siteom	om_m2a	totom_siteom	purom_mutselfix	diffom_mutselfix	diffom_mutsel
ENSG00000007384	859	0.1568627450980392	1.0	1.0	1.0	0	1	0.0005534574671568627	0.0011641443538998836	1.155763284313725	0.054359051407407405	0.046399066878980884	0.007959984528426521	0.047331591869864985
ENSG00000119718	351	0.09803921568627452	0.9536842105263158	0.0	0.0	0	0	0.0002321848400326797	0.0	1.118668202614379	0.08634730281481481	0.11124421082802544	-0.02489690801321064	-0.03351993874038438
ENSG00000188282	571	1.0	1.0	0.9946808510638298	0.97	3	17	0.04787706633986928	0.0297723292469352	2.0580507026143793	0.5712271600000001	0.5481429808917198	0.023084179108280308	0.07196963101003552
ENSG00000148840	1690	0.9983660130718954	1.0	0.9734042553191491	0.0	3	9	0.005238872227124183	0.0053254437869822485	2.2685592973856212	0.34240736	0.3767839808917197	-0.034376620891719716	0.017826477858243064
ENSG00000136631	573	0.07516339869281045	0.5831578947368421	0.0	0.0	0	0	0.00016051232075163402	0.0	1.0966302614379084	0.05221333214814815	0.0796589617834395	-0.027445629635291343	-0.03146529710766258
ENSG00000167528	424	0.10784313725490197	0.991578947368421	0.0	0.0	0	0	0.00025372587616013067	0.0	1.1398858496732027	0.15182165333333333	0.22276150318471336	-0.07093984985138005	-0.08660872807163125
ENSG00000056558	413	1.0	1.0	1.0	1.0	3	8	0.01802799663398693	0.01937046004842615	2.2522430882352937	0.2078720666666667	0.13758921656050954	0.07028285010615715	0.12258511981316127
ENSG00000131446	447	0.09967320261437908	0.8652631578947368	0.0	0.0	0	0	0.00027154780016339867	0.0	1.1287556045751634	0.0805025131851852	0.10068127515923568	-0.02017876197405047	-0.02767357554240871
ENSG00000166986	903	0.7075163398692811	1.0	0.5212765957446809	0.0	0	1	0.00272711012254902	0.0011074197120708748	1.8479149509803925	0.15030730814814816	0.16745595541401273	-0.01714864726586457	0.00044201157371651117
ENSG00000116117	1205	1.0	1.0	0.0	0.0	2	4	0.005263081887254903	0.0033195020746887966	2.170761454248366	0.2101814755555556	0.2597185350318471	-0.04953705947629153	-0.036860492299205835
ENSG00000112996	437	1.0	1.0	1.0	0.81	1	3	0.011696609704248366	0.006864988558352402	2.2433773366013074	0.2808194562962963	0.2674379681528662	0.013381488143430098	0.07807827297002404
ENSG00000157219	359	0.11274509803921567	0.9242105263157896	0.0	0.0	0	0	0.0003207832078431372	0.0	1.1392101470588234	0.1383699985185185	0.181576101910828	-0.04320610339230952	-0.08877687445160615
ENSG00000103449	1332	0.35130718954248363	1.0	0.7287234042553191	0.01	0	3	0.0012880618504901961	0.0022522522522522522	1.4254594444444446	0.12915939851851851	0.1435273821656051	-0.014367983647086581	0.003944537850421067
ENSG00000142765	566	1.0	1.0	0.10106382978723404	0.12	2	5	0.015676016486928103	0.0088339222614841	2.243475604575164	0.2896847748148148	0.3058813057324841	-0.01619653091766926	-0.01844344036181281
ENSG00000110799	2812	1.0	1.0	1.0	0.0	2	6	0.002892866952614379	0.0021337126600284497	2.239679411764706	0.2160263955555556	0.2339377133757961	-0.017911317820240552	0.025196908480900518
ENSG00000068097	1186	1.0	1.0	1.0	1.0	24	36	0.03289509575163399	0.03035413153456998	2.2862851307189542	0.2407635540740741	0.16462195541401273	0.07614159866006134	0.1266963405692455
ENSG00000129159	585	0.07026143790849672	0.023157894736842103	0.0	0.0	0	0	0.00011639477279411765	0.0	1.0870970915032678	0.020116178222222218	0.03402867388535031	-0.013912495663128088	-0.023490663296319957
ENSG00000204120	1284	0.037581699346405234	0.9978947368421052	0.0	0.0	0	0	3.317947336601308e-05	0.0	1.0491571241830064	0.08128554207407407	0.11599700636942673	-0.034711464295352636	-0.031056028447587404
ENSG00000110057	602	0.7696078431372549	1.0	0.09042553191489362	0.92	0	2	0.0046816709901960785	0.0033222591362126247	1.8938737908496732	0.13919059555555555	0.13118881528662418	0.008001780268931391	-0.00943870519439586
ENSG00000184544	312	0.09803921568627452	0.3431578947368421	0.0	0.0	0	0	0.00030946993382352945	0.0	1.1259306209150326	0.11027656785185183	0.1489821210191083	-0.03870555316725645	-0.03385006764021732
ENSG00000182287	160	1.0	0.9936842105263158	0.0425531914893617	0.0	2	1	0.014437652271241832	0.00625	2.3960068954248364	0.0682704711111111	0.0939084770700637	-0.02563800595895259	-0.0415259194590911
ENSG00000174136	443	1.0	1.0	0.5372340425531915	0.08	2	2	0.006899067145424837	0.004514672686230248	2.6422985784313724	0.1560559614814815	0.1686778535031847	-0.012621892021703218	0.0003387634493050284
ENSG00000164610	206	0.14869281045751634	0.2842105263157895	0.02127659574468085	0.0	0	0	0.0006325961942810457	0.0	1.1912028758169937	0.08140933985185185	0.11212718535031847	-0.030717845498466637	-0.025281264592292015
ENSG00000157404	980	0.05555555555555555	1.0	0.06914893617021277	0.0	0	0	7.544127549019608e-05	0.0	1.070267222222222	0.16476665037037036	0.1952484203821656	-0.030481770011795226	-0.010446309768159622
ENSG00000128245	246	0.9918300653594772	0.9705263157894736	1.0	0.21	1	1	0.006416449116666667	0.0040650406504065045	2.395544232026144	0.04317279911111112	0.05074096687898089	-0.007568167767869768	0.05948228327944174
ENSG00000125998	747	0.9689542483660132	1.0	0.0	0.0	1	3	0.004804420764705882	0.004016064257028112	2.2569532189542483	0.3242637288888889	0.37587301910828025	-0.05160929021939137	-0.06331590803569374
ENSG00000175305	407	0.08496732026143791	0.9978947368421052	0.026595744680851064	0.0	0	0	0.00020578168480392162	0.0	1.1084259313725493	0.14143707111111112	0.17779387261146498	-0.03635680150035386	-0.02645543318241441
ENSG00000180530	1170	0.06372549019607843	1.0	0.026595744680851064	0.0	0	0	0.00010410448366013072	0.0	1.0777722385620916	0.2231780948148148	0.2621147388535032	-0.03893664403868838	-0.015641702617992113
ENSG00000009844	309	0.10620915032679737	1.0	1.0	1.0	0	0	0.0003648955264705882	0.0	1.1285879248366013	0.09950727407407406	0.07440681974522294	0.025100454328851118	0.13910358909178988
ENSG00000186439	684	0.9477124183006536	1.0	1.0	0.43	0	4	0.009808075780228758	0.005847953216374269	2.24660862745098	0.36662938814814816	0.3699481273885351	-0.003318739240386892	0.08338744924270494
ENSG00000105370	175	0.1437908496732026	0.02526315789473684	0.0	0.0	0	0	0.0006782304023856209	0.0	1.1851906045751632	0.07848446355555555	0.13327083439490447	-0.054786370839348925	-0.07554292218684483
ENSG00000104427	326	0.2663398692810457	1.0	0.0053191489361702135	0.24	0	1	0.001470541755065359	0.003067484662576687	1.3295613235294121	0.16547084592592595	0.17409116560509555	-0.008620319679169597	-0.02947778659644574
ENSG00000151474	1001	0.0718954248366013	0.8926315789473684	0.0	0.0	0	0	0.0001252946519607843	0.0	1.0918568137254905	0.036308152296296296	0.04925833885350319	-0.012950186557206894	-0.015979457526564576
ENSG00000197037	523	0.10620915032679737	0.9978947368421052	0.0	0.0	0	0	0.0002555817307189542	0.0	1.132916225490196	0.14359789037037035	0.20903774522293	-0.06543985485255963	-0.07806760325891247
ENSG00000162951	523	0.9575163398692812	1.0	0.0	0.69	0	1	0.005930503455882353	0.0019120458891013384	2.297747647058824	0.07606830592592594	0.07388443757961784	0.002183868346308099	-0.01735810793916786
ENSG00000167874	163	0.4330065359477124	0.9978947368421052	0.0053191489361702135	0.03	0	1	0.003578959902777778	0.006134969325153374	1.5410185784313724	0.14022615851851852	0.1744351719745223	-0.034209013456003766	-0.04608726719663715
ENSG00000160216	376	0.08986928104575162	0.5705263157894737	0.9255319148936171	0.33	0	0	0.00019304989640522876	0.0	1.1124959640522876	0.07775741555555556	0.08021778789808917	-0.002460372342533615	0.010616443620509942
ENSG00000173548	574	0.05392156862745098	0.7873684210526316	0.0	0.0	0	0	8.122748758169935e-05	0.0	1.067990114379085	0.07111634666666666	0.09597545987261144	-0.02485911320594479	-0.03882760997518579
ENSG00000168890	272	0.119281045751634	0.14105263157894735	0.0	0.0	0	0	0.00037162863267973856	0.0	1.144296846405229	0.09692130488888888	0.1431133184713376	-0.04619201358244872	-0.06981022381189034
ENSG00000154930	659	0.06535947712418301	1.0	0.8351063829787234	0.34	0	0	0.00011360961764705879	0.0	1.0851254411764706	0.13955376444444445	0.14137991082802548	-0.001826146383581029	0.008065185465844477
ENSG00000084072	302	1.0	1.0	0.5319148936170213	0.95	1	1	0.008040047339869282	0.0033112582781456954	2.3226183496732027	0.049872037925925934	0.040484532484076435	0.009387505441849492	0.0010377232243902164
ENSG00000145649	263	1.0	1.0	1.0	1.0	29	38	0.1268276629084967	0.1444866920152091	2.4196702124183007	0.6277406829629629	0.3507984585987261	0.2769422243642368	0.5438714553675749
ENSG00000231824	70	0.8366013071895425	1.0	0.5212765957446809	0.62	0	1	0.02909095719281045	0.014285714285714285	1.9873535620915035	0.3786170562962963	0.36556077070063697	0.0130562855956593	0.006054419428816189
ENSG00000170522	268	0.15196078431372548	0.9515789473684212	0.0851063829787234	0.38	0	0	0.000601062409248366	0.0	1.1906876960784314	0.07149973866666667	0.07384447898089172	-0.002344740314225061	-0.014705917453721528
ENSG00000125746	818	0.08986928104575162	0.9978947368421052	0.17553191489361702	0.0	0	0	0.00012065832663398692	0.0	1.1129268137254902	0.07128433111111111	0.09033707579617836	-0.01905274468506724	-0.0053258919784359895
ENSG00000143498	452	0.1323529411764706	1.0	0.19680851063829788	0.0	0	0	0.000414823620261438	0.0	1.1566062091503266	0.2320041125925926	0.26525582802547776	-0.03325171543288516	-0.00907559834984821
ENSG00000174547	194	0.29411764705882354	0.9957894736842106	0.9946808510638298	0.22	0	0	0.002162190933496732	0.0	1.3596453267973856	0.15624799851851853	0.1675078152866242	-0.011259816768105668	0.07717600136786787
ENSG00000198542	496	0.0784313725490196	0.9852631578947368	0.015957446808510637	0.0	0	0	0.00014814437089052287	0.0	1.0981343300653594	0.11799587259259255	0.1528934203821656	-0.03489754778957303	-0.021509023608002567
ENSG00000101310	767	0.04411764705882353	0.2673684210526316	0.0	0.0	0	0	4.679553725490197e-05	0.0	1.0602067320261441	0.05347445481481481	0.0787860229299363	-0.025311568115121492	-0.02397333290640617
ENSG00000151148	1072	0.04084967320261438	0.8989473684210526	0.0	0.0	0	0	3.539152575163399e-05	0.0	1.0514300490196078	0.06135431407407407	0.08143115477707008	-0.020076840702995983	-0.02252595902816194
ENSG00000151461	1273	0.031045751633986932	0.6442105263157895	0.0	0.0	0	0	1.6053077565359477e-05	0.0	1.0377534313725492	0.04683369644444444	0.06550923757961782	-0.018675541135173383	-0.020198032882985224
ENSG00000137075	512	0.9722222222222222	1.0	0.0	0.02	1	1	0.0036290224756535955	0.001953125	2.520180049019608	0.05096074977777778	0.06347706751592358	-0.012516317738145788	-0.02775303355952506
ENSG00000152954	196	0.14705882352941174	0.6421052631578947	0.0	0.0	0	0	0.0004956464	0.0	1.1943329248366013	0.12069402814814816	0.16819590445859872	-0.04750187631045058	-0.06783513496015076
ENSG00000110427	1841	1.0	1.0	0.010638297872340424	0.03	3	9	0.007310728660130719	0.004888647474198805	2.410299526143791	0.3280064281481481	0.3440684777070064	-0.01606204955885826	-0.019682351250109805
ENSG00000135720	493	0.07516339869281045	0.24842105263157896	0.0	0.0	0	0	0.00013545692970588235	0.0	1.0918371568627452	0.06660530133333334	0.10355071210191084	-0.03694541076857751	-0.049021764707229395
ENSG00000163914	348	0.09477124183006536	0.25473684210526315	1.0	1.0	0	0	0.0002343302491830065	0.0	1.1188666013071895	0.06834311214814814	0.054393382165605096	0.013949729982543048	0.04483908332394128
ENSG00000144362	241	0.2107843137254902	1.0	0.031914893617021274	0.03	0	0	0.0012331802372549019	0.0	1.2671143790849675	0.2398280592592593	0.2712688853503185	-0.03144082609105925	-0.04180346735854759
ENSG00000069248	1157	1.0	1.0	1.0	1.0	11	13	0.012800175996732024	0.011235955056179775	2.0923865522875817	0.17052000740740744	0.14848865605095546	0.022031351356452008	0.0777993991979862
ENSG00000100422	490	0.0784313725490196	0.9810526315789474	0.0	0.0	0	0	0.00013964370163398694	0.0	1.098800980392157	0.1151079525925926	0.14946295541401275	-0.034355002821420164	-0.023299427927526352
ENSG00000196748	99	1.0	1.0	1.0	1.0	3	4	0.04610480343137255	0.04040404040404041	2.538962630718954	0.5715058014814813	0.3979440445859873	0.17356175689549408	0.2103280329568201
ENSG00000166118	167	1.0	1.0	1.0	0.97	1	1	0.011175101300653594	0.005988023952095809	2.5672045098039216	0.3771977155555556	0.3173005286624204	0.059897186893135175	0.1891972925561722
ENSG00000106991	666	1.0	1.0	1.0	1.0	4	11	0.047250026470588236	0.016516516516516516	1.882395800653595	0.4473354518518519	0.35979748407643314	0.08753796777541872	0.12493670993011426
ENSG00000159184	287	0.11437908496732024	0.8778947368421053	0.0	0.0	0	0	0.00034106198398692816	0.0	1.1507322549019607	0.1306954711111111	0.18652102547770702	-0.055825554366595885	-0.07645007315852644
ENSG00000172425	190	0.3071895424836601	1.0	0.2553191489361702	0.16	0	0	0.0021992922939542484	0.0	1.3689397385620916	0.20038896592592592	0.22092785350318467	-0.020538887577258743	-0.01171845520551588
ENSG00000169116	310	0.7598039215686274	1.0	0.0	0.0	0	2	0.007125188612745099	0.0064516129032258064	1.9555448039215688	0.452374642962963	0.5349824012738853	-0.08260775831092232	-0.09016433465479894
ENSG00000100401	592	0.3202614379084967	0.9978947368421052	0.015957446808510637	0.0	0	1	0.0010435774709150328	0.0016891891891891893	1.3993940359477124	0.09817472474074074	0.11689312101910827	-0.01871839627836754	-0.02220748383799771
ENSG00000131264	284	0.10784313725490197	1.0	0.0	0.0	0	0	0.00039808539493464055	0.0	1.1361221732026143	0.2782092844444444	0.3707617070063694	-0.09255242256192496	-0.10395399780668632
ENSG00000082805	1123	0.08986928104575162	0.9978947368421052	1.0	0.0	0	1	0.00010365432439542484	0.0008904719501335708	1.1050039869281043	0.0317891002962963	0.03843050191082803	-0.006641401614531729	0.032655366412880873
ENSG00000164983	234	0.9183006535947712	1.0	0.6914893617021277	0.66	0	1	0.009812354232026144	0.004273504273504274	2.2646419771241826	0.14840697333333333	0.13975224203821654	0.008654731295116763	0.013638868805029297
ENSG00000154380	800	1.0	1.0	1.0	0.06	1	2	0.004837156821895425	0.0025	2.7120836928104577	0.16578947407407407	0.17883436305732486	-0.013044888983250765	0.07576266423606522
ENSG00000101004	1190	1.0	1.0	0.0	0.0	2	4	0.005045435101307189	0.0033613445378151263	2.3489922875816998	0.3751138666666667	0.41782865605095537	-0.04271478938428869	-0.02752247803124045
ENSG00000118007	1256	0.027777777777777776	0.28210526315789475	0.0053191489361702135	0.0	0	0	2.1197646078431376e-05	0.0	1.0366644281045752	0.015018257185185185	0.02267663057324841	-0.007658373388063222	-0.009082082819173162
ENSG00000074071	219	1.0	1.0	1.0	1.0	12	12	0.04916488790849674	0.0547945205479452	2.407455980392157	0.23806555703703705	0.11293324203821654	0.1251323149988205	0.29984629968966603
ENSG00000101224	586	0.11274509803921567	1.0	0.0	0.02	0	0	0.000401602575	0.0	1.1372198692810458	0.2301559466666667	0.2594530573248407	-0.02929711065817403	-0.03654171775120239
ENSG00000150556	171	0.2058823529411765	0.9515789473684212	0.0	0.0	0	0	0.0011843409797385625	0.0	1.2546465849673205	0.1656997851851852	0.21719643949044584	-0.05149665430526065	-0.05586537000748732
ENSG00000141627	669	0.05882352941176471	0.7389473684210527	0.0	0.0	0	0	9.628921405228756e-05	0.0	1.074945277777778	0.06750874148148149	0.09764238407643312	-0.030133642594951618	-0.0358979955390951
ENSG00000185085	1019	0.027777777777777776	0.92	0.0	0.0	0	0	2.4942158169934645e-05	0.0	1.0346729901960785	0.06716201407407406	0.10027466751592354	-0.03311265344184948	-0.042441267427263694
ENSG00000101191	2312	0.024509803921568627	1.0	0.0	0.0	0	0	1.1905533169934642e-05	0.0	1.0297366013071894	0.2300745762962963	0.29527728025477706	-0.06520270395848078	-0.04800521429016556
ENSG00000138669	762	0.0931372549019608	0.9978947368421052	0.0	0.0	0	0	0.00021782672205882352	0.0	1.1109037091503269	0.054275885777777776	0.06972369171974521	-0.015447805941967438	-0.015721085500056672
ENSG00000145569	337	0.119281045751634	0.9894736842105264	0.0	0.0	0	0	0.00030701446319934643	0.0	1.154739705882353	0.14658277925925925	0.20350882165605103	-0.05692604239679175	-0.07009520376417032
ENSG00000188993	896	1.0	1.0	1.0	1.0	10	34	0.07453962238562091	0.03794642857142857	1.9000044934640523	0.7088811733333332	0.6690132038216561	0.03986796951167715	0.13387523581410757
ENSG00000108924	296	0.11601307189542485	0.10947368421052632	0.0	0.0	0	0	0.00031251016633986934	0.0	1.1489153104575165	0.041800935111111104	0.06229972229299364	-0.02049878718188253	-0.03565525710262256
ENSG00000173250	419	0.10294117647058824	1.0	0.0	0.0	0	0	0.0003907095816993465	0.0	1.1142995588235294	0.2688145496296296	0.3410601528662421	-0.0722456032366125	-0.07368375475561822
ENSG00000173915	58	0.9934640522875816	1.0	1.0	0.87	1	2	0.02775936972222222	0.034482758620689655	2.306560114379085	0.2298202014814815	0.1951482611464968	0.034671940334984684	0.18104026673235063
ENSG00000185900	350	0.704248366013072	1.0	0.5904255319148937	0.01	0	1	0.003721319852941176	0.002857142857142857	1.964533447712418	0.1962774711111111	0.21815268789808911	-0.021875216786978013	0.002326883871546038
ENSG00000167080	503	1.0	1.0	1.0	1.0	10	19	0.050441440686274513	0.03777335984095427	2.055758986928105	0.3813182340740741	0.2879863503184713	0.0933318837556028	0.18138812615597474
ENSG00000083937	214	0.1715686274509804	0.02526315789473684	0.32446808510638303	0.02	0	0	0.0006638172439477122	0.0	1.2141636601307189	0.022424577777777774	0.03372046815286624	-0.01129589037508846	-0.003564573290112833
ENSG00000185215	699	1.0	1.0	0.9787234042553192	1.0	6	10	0.02436060289215686	0.01430615164520744	2.1727780228758173	0.35488584	0.2949034012738853	0.0599824387261147	0.02510089907881592
ENSG00000105221	482	0.07352941176470587	0.02526315789473684	0.0	0.0	0	0	0.00015683943098039214	0.0	1.096069297385621	0.03147234933333333	0.0550382152866242	-0.023565865953290868	-0.03618217337629507
ENSG00000072786	969	1.0	1.0	1.0	1.0	10	13	0.01507726923202614	0.013415892672858616	2.268947826797385	0.15338825777777776	0.09878785159235667	0.054600406185421085	0.13007763195338004
ENSG00000071626	407	0.4836601307189543	0.9768421052631578	1.0	0.3	0	1	0.0019599621944444445	0.002457002457002457	1.5454487581699348	0.02376362192592593	0.025399154140127386	-0.0016355322142014538	0.365470347369042
ENSG00000019186	514	1.0	1.0	1.0	1.0	4	7	0.012242101666666666	0.013618677042801557	2.6192808333333333	0.19924609925925926	0.15779829299363055	0.041447806265628745	0.08510650327334734
ENSG00000156049	355	0.12581699346405228	0.4105263157894737	0.0	0.0	0	0	0.00027575537892156863	0.0	1.1547159477124185	0.04426934592592592	0.06465120573248408	-0.02038185980655816	-0.029999516103524825
ENSG00000140090	623	0.07026143790849672	0.9452631578947368	0.0053191489361702135	0.0	0	0	7.746793905228759e-05	0.0	1.0876910294117643	0.09883206696296296	0.12116127388535032	-0.02232920692238735	-0.021779865522948912
ENSG00000099204	790	0.07679738562091504	1.0	1.0	0.12	0	0	0.0001669672437908497	0.0	1.0926418954248367	0.09155918237037038	0.09793552866242038	-0.00637634629205	0.03830656519305868
ENSG00000115568	1857	0.05555555555555555	1.0	0.0	0.0	0	2	6.260921127450979e-05	0.0010770059235325794	1.0674132843137256	0.21200121925925924	0.26648822929936306	-0.05448701004010381	-0.04924600134632256
ENSG00000122477	334	1.0	1.0	0.6010638297872339	0.01	1	2	0.00833546879738562	0.005988023952095809	2.4361262254901956	0.2247070103703704	0.25640062420382165	-0.03169361383345126	0.007197715146143579
ENSG00000137100	187	0.14869281045751634	0.22105263157894736	0.23404255319148934	0.0	0	0	0.0005892798199346405	0.0	1.183338202614379	0.11583067303703705	0.15669722292993632	-0.040866549892899284	-0.015996596034008922
ENSG00000185664	668	1.0	1.0	0.9734042553191491	0.11	3	7	0.018799158741830062	0.010479041916167664	2.1091614215686274	0.4275776251851852	0.44310128662420384	-0.015523661439018675	0.03815872319858165
ENSG00000108788	298	0.1323529411764706	0.9873684210526316	0.0	0.0	0	0	0.0005224677802287581	0.0	1.1663848529411764	0.11119961096296296	0.14316333757961786	-0.03196372661665488	-0.05580816146892818
ENSG00000149090	719	0.05065359477124183	1.0	0.0	0.0	0	1	0.00013210010833333334	0.0013908205841446453	1.0616924346405228	0.1200500503703704	0.15118551592356688	-0.031135465553196486	-0.03310056650644505
ENSG00000119915	272	1.0	1.0	1.0	1.0	9	12	0.04225199950980392	0.04411764705882353	2.4155289052287583	0.5192834029629629	0.3226267324840764	0.19665667047888646	0.26338786525296237
ENSG00000105479	708	1.0	1.0	1.0	1.0	4	6	0.02181229547385621	0.00847457627118644	2.1813243954248365	0.418901037037037	0.35618537579617826	0.06271566124085877	0.06600952428056914
ENSG00000168917	412	0.11274509803921567	0.9873684210526316	0.0	0.0	0	0	0.00023592923482026142	0.0	1.1417731045751631	0.10349317511111113	0.13424689808917198	-0.03075372297806085	-0.03214330750104507
ENSG00000157637	1108	0.08169934640522876	1.0	0.02127659574468085	0.03	0	2	0.00022354388758169942	0.0018050541516245488	1.0970932189542486	0.3123036177777778	0.3368447579617834	-0.024541140184005602	-0.02010872901969074
ENSG00000134313	1781	1.0	1.0	1.0	1.0	7	20	0.013923897287581704	0.011229646266142616	2.1838678758169934	0.21857121925925926	0.1651143566878981	0.05345686257136117	0.09339766482282899
ENSG00000146463	1539	0.031045751633986932	1.0	0.0	0.0	0	0	2.306943954248366e-05	0.0	1.0393821895424835	0.0921443468148148	0.11666112738853505	-0.02451678057372024	-0.03408649374660272
ENSG00000198720	630	0.05882352941176471	0.783157894736842	0.0	0.0	0	0	0.00010495381944444445	0.0	1.0744805065359475	0.05436086518518519	0.07016886815286624	-0.015808002967681055	-0.029336393361737743
ENSG00000164283	186	0.20098039215686275	0.9768421052631578	0.0	0.0	0	0	0.0008739391575163398	0.0	1.2645933006535948	0.2106415762962963	0.2659369617834395	-0.05529538548714322	-0.07143743376741593
ENSG00000171812	706	0.062091503267973865	0.9978947368421052	0.0	0.0	0	0	0.00010624885519607844	0.0	1.0855932189542483	0.08632899674074074	0.1206980891719745	-0.03436909243123376	-0.04085360930608482
ENSG00000127990	462	0.09477124183006536	0.7705263157894737	0.0	0.0	0	0	0.00021117417215686272	0.0	1.1241310620915033	0.06706998592592593	0.093401649044586	-0.026331663118660077	-0.03864796834260869
ENSG00000175455	955	1.0	1.0	0.8191489361702128	0.11	3	13	0.026435226029411767	0.013612565445026177	2.12291181372549	0.5063658548148149	0.5231482229299362	-0.01678236811512135	0.015667518467933864
ENSG00000166747	825	0.07026143790849672	0.9768421052631578	0.9574468085106383	0.05	0	0	0.00012112188071895425	0.0	1.0876090849673203	0.03274264696296297	0.03970386369426752	-0.006961216731304551	0.022093150750682796
ENSG00000136982	393	0.14705882352941174	1.0	0.15425531914893614	0.0	0	0	0.00044212201846405237	0.0	1.1821888562091505	0.1640674562962963	0.20352348407643311	-0.03945602778013682	-0.014491807408211412
ENSG00000151572	955	0.0392156862745098	0.4947368421052632	0.0	0.0	0	0	5.958627843137254e-05	0.0	1.050992614379085	0.03218257081481481	0.04589374203821657	-0.013711171223401757	-0.024358195130151868
ENSG00000169758	541	0.7320261437908496	1.0	0.0	0.0	0	1	0.003307428552124183	0.0018484288354898336	1.9266744281045751	0.2094672074074074	0.2648663566878981	-0.055399149280490695	-0.06778908946072179
ENSG00000113638	262	0.1323529411764706	0.9705263157894736	0.0	0.0	0	0	0.0004951577269607843	0.0	1.1632597058823528	0.12081600296296295	0.1550627770700637	-0.034246774107100725	-0.052078796222921525
ENSG00000174990	277	0.3725490196078432	1.0	0.9148936170212766	0.68	0	1	0.002777452705882353	0.0036101083032490976	1.43907931372549	0.28292690962962963	0.2754954140127389	0.00743149561689077	0.022155005618043712
ENSG00000156564	801	0.052287581699346414	0.9936842105263158	0.0053191489361702135	0.0	0	0	6.802114215686276e-05	0.0	1.0679686764705882	0.06850796459259259	0.08953010573248409	-0.021022141139891492	-0.015461242074442499
ENSG00000102057	652	0.07352941176470587	0.8484210526315791	0.0	0.0	0	0	8.942114656862744e-05	0.0	1.091648562091503	0.0549626045925926	0.078699850955414	-0.0237372463628214	-0.033636757938464996
ENSG00000084093	1075	1.0	1.0	1.0	1.0	57	87	0.09162512450980392	0.08093023255813954	2.6800427614379085	0.4886608414814815	0.2362849872611465	0.2523758542203349	1.0222173058824584
ENSG00000112893	1151	0.9787581699346404	1.0	1.0	0.15	1	4	0.006013770062091503	0.0034752389226759338	2.1052061928104573	0.25557225037037035	0.26111145859872603	-0.005539208228355685	0.02710327218019611
ENSG00000173402	896	0.05555555555555555	0.9894736842105264	0.0	0.0	0	0	5.896076797385621e-05	0.0	1.0712869771241829	0.0980059340740741	0.13224789808917198	-0.03424196401509788	-0.027189306125457408
ENSG00000119042	733	0.07516339869281045	0.7431578947368421	0.0053191489361702135	0.0	0	0	0.00012828259885620916	0.0	1.09481477124183	0.025987517037037042	0.035784606369426764	-0.009797089332389718	-0.011352704249087166
ENSG00000179930	575	0.29901960784313725	1.0	0.0053191489361702135	0.16	0	2	0.002064919029084967	0.0034782608695652175	1.3588056045751633	0.3754092044444445	0.395648949044586	-0.02023974460014155	-0.05592316064589922
ENSG00000186522	435	0.11437908496732024	1.0	0.21808510638297876	0.0	0	0	0.0002692171223856209	0.0	1.1444210457516335	0.1581380948148148	0.1923465796178344	-0.034208484803019606	-0.0076643584471440705
ENSG00000125089	1325	0.1568627450980392	1.0	0.0	0.01	0	1	0.0005245962143790849	0.0007547169811320754	1.1631061111111112	0.28093818962962963	0.2975084203821656	-0.01657023075253594	-0.038536454008601964
ENSG00000122884	502	0.5375816993464052	1.0	0.0	0.01	0	1	0.002115511209150327	0.00199203187250996	1.657942924836601	0.07357280562962963	0.08716322929936306	-0.013590423669733426	-0.02134170805855976
ENSG00000137574	866	1.0	1.0	0.06382978723404255	0.0	6	6	0.0136487275	0.006928406466512702	2.187070326797385	0.3552891288888889	0.41370783439490455	-0.05841870550601569	-0.018448906972168715
ENSG00000076382	1205	1.0	1.0	1.0	1.0	61	95	0.07630887794117648	0.07883817427385892	2.269349068627451	0.5405611481481482	0.346378949044586	0.19418219910356216	0.3004216848759453
ENSG00000115977	991	0.4558823529411765	1.0	1.0	0.77	0	1	0.0014648947607843136	0.0010090817356205853	1.5760733169934642	0.14326060444444444	0.14027799363057325	0.002982610813871189	0.06179021025405031
ENSG00000117500	227	0.1437908496732026	1.0	0.0	0.04	0	0	0.0006291280480392157	0.0	1.1715327777777778	0.14282781925925928	0.16538063694267516	-0.022552817683415882	-0.046926390663524865
ENSG00000110514	1653	0.03594771241830065	1.0	0.16489361702127658	0.0	0	1	2.976957679738562e-05	0.0006049606775559589	1.0460386601307192	0.09952386177777776	0.12420900636942675	-0.02468514459164897	-0.004991965912163092
ENSG00000197381	703	0.04738562091503268	0.5515789473684211	0.0	0.0	0	0	6.800594820261439e-05	0.0	1.0584744934640522	0.05562307348148148	0.07127083184713373	-0.01564775836565227	-0.020622202684662548
ENSG00000277363	1219	0.029411764705882356	0.9242105263157896	0.0	0.0	0	0	2.3424800326797386e-05	0.0	1.034335359477124	0.056976257333333336	0.08025988343949045	-0.023283626106157116	-0.027554128592922687
ENSG00000183137	461	0.9852941176470588	1.0	0.6010638297872339	0.05	1	4	0.014790587252614382	0.008676789587852495	2.187976421568627	0.4157020414814815	0.4461663949044585	-0.03046435342297704	0.005993141965681561
ENSG00000102890	720	0.1568627450980392	1.0	0.0053191489361702135	0.0	0	1	0.0004161651319395425	0.001388888888888889	1.1893021241830064	0.11570822074074072	0.1331177898089172	-0.017409569068176464	-0.015478655493860922
